floor,cluster_id,cluster_type,input_rows,ransac_rows_used,ransac_warning,max_score,peak_index,peak_lat,peak_lon,peak_value,participating_cells,sum_w,sum_w_d2,weighted_sigma_m,alpha,raw_alpha_sigma_radius_m,grid_resolution_m,pre_merge_radius_m,max_participating_distance_m,min_participating_w,max_participating_w,merged_region_count,merged_regions_json
0.5,37,dynamic,51,42,RANSAC removed 9 outlier samples from cluster,40.03505477353738,1,31.249836070055302,34.80627063004827,1.0,997,733.157548117196,611548.9137851652,28.88131375027682,2.0,57.76262750055364,2.0,57.763,56.61757949506487,0.5000260529155343,1.0,1,"[{""center_lat"":31.249668904259924,""center_lon"":34.80644340087633,""radius_m"":98.72365605652256}]"
0.5,37,dynamic,51,42,RANSAC removed 9 outlier samples from cluster,40.03505477353738,2,31.24956499038712,34.80633345580393,0.9075100570199918,997,733.157548117196,884542.6069095557,34.734473749923076,2.0,69.46894749984615,2.0,69.469,59.918883882142275,0.5000260529155343,1.0,1,"[{""center_lat"":31.249668904259924,""center_lon"":34.80644340087633,""radius_m"":98.72365605652256}]"
0.5,37,dynamic,51,42,RANSAC removed 9 outlier samples from cluster,40.03505477353738,3,31.249637278298636,34.80658475882657,0.8975250558274162,997,733.157548117196,919130.2768007905,35.40706115422453,2.0,70.81412230844906,2.0,70.814,63.36988368924014,0.5000260529155343,1.0,1,"[{""center_lat"":31.249668904259924,""center_lon"":34.80644340087633,""radius_m"":98.72365605652256}]"
0.5,38,dynamic,81,64,RANSAC removed 17 outlier samples from cluster,60.77071629624158,1,31.249817998077425,34.80622874621116,1.0,1116,856.123328834917,845290.7093241571,31.422076533397338,2.0,62.844153066794675,2.0,62.844,58.3515491854153,0.5010140712381738,1.0,1,"[{""center_lat"":31.24974571016591,""center_lon"":34.80643816539669,""radius_m"":102.18832664298608}]"
0.5,38,dynamic,81,64,RANSAC removed 17 outlier samples from cluster,60.77071629624158,2,31.249673422254393,34.80664758458222,0.9771785457332942,1116,856.123328834917,1394535.2354568455,40.35957462201873,2.0,80.71914924403745,2.0,80.719,66.25814087976033,0.5010140712381738,1.0,1,"[{""center_lat"":31.24974571016591,""center_lon"":34.80643816539669,""radius_m"":102.18832664298608}]"
0.5,38:01:46:9f:73:e3,static,21,17,RANSAC removed 4 outlier samples from cluster,13.479217961536305,1,31.249655350276516,34.80620780429261,1.0,725,514.1757060403182,274720.2953084606,23.11477103096429,2.0,46.22954206192858,2.0,46.23,41.09942833420136,0.5004931367772882,1.0,1,"[{""center_lat"":31.24972763818803,""center_lon"":34.80631251388537,""radius_m"":68.32816697428969}]"
0.5,38:01:46:9f:73:e3,static,21,17,RANSAC removed 4 outlier samples from cluster,13.479217961536305,2,31.249799926099545,34.80641722347814,0.8194910986683462,725,514.1757060403182,396435.7747278217,27.767107574722807,2.0,55.534215149445615,2.0,55.534,53.67333427340052,0.5004931367772882,1.0,1,"[{""center_lat"":31.24972763818803,""center_lon"":34.80631251388537,""radius_m"":68.32816697428969}]"
0.5,38:a6:59:17:b1:ee,static,14,9,RANSAC removed 5 outlier samples from cluster,8.76545403753013,1,31.249781854121668,34.80620780429261,1.0,1269,977.3235185271484,1191544.5290916734,34.916922868610925,2.0,69.83384573722185,2.0,69.834,62.727732473851205,0.500602101059081,1.0,1,"[{""center_lat"":31.24984058804977,""center_lon"":34.805904146473594,""radius_m"":109.96868802967083}]"
0.5,38:a6:59:17:b1:ee,static,14,9,RANSAC removed 5 outlier samples from cluster,8.76545403753013,2,31.25001678983409,34.80591461743287,0.994317841590151,1269,977.3235185271484,1358721.7152143915,37.28602472867076,2.0,74.57204945734152,2.0,74.572,65.66026805351399,0.500602101059081,1.0,1,"[{""center_lat"":31.24984058804977,""center_lon"":34.805904146473594,""radius_m"":109.96868802967083}]"
0.5,38:a6:59:17:b1:ee,static,14,9,RANSAC removed 5 outlier samples from cluster,8.76545403753013,3,31.249781854121668,34.805747082084444,0.9575569526353704,1269,977.3235185271484,1599614.717687249,40.4565198095082,2.0,80.9130396190164,2.0,80.913,69.13276120373288,0.500602101059081,1.0,1,"[{""center_lat"":31.24984058804977,""center_lon"":34.805904146473594,""radius_m"":109.96868802967083}]"
0.5,39,dynamic,20,15,RANSAC removed 5 outlier samples from cluster,14.138347114418021,1,31.249836070055302,34.806291571966824,1.0,993,756.103369980862,648886.0089402033,29.29500781556102,2.0,58.59001563112204,2.0,58.59,53.79262629428794,0.5004539077205022,1.0,1,"[{""center_lat"":31.24974571016591,""center_lon"":34.8064381653967,""radius_m"":87.64796353966935}]"
0.5,39,dynamic,20,15,RANSAC removed 5 outlier samples from cluster,14.138347114418021,2,31.249655350276516,34.80658475882657,0.9984757986570824,993,756.103369980862,938664.9449248579,35.23422413699483,2.0,70.46844827398967,2.0,70.468,60.573952903714485,0.5004539077205022,1.0,1,"[{""center_lat"":31.24974571016591,""center_lon"":34.8064381653967,""radius_m"":87.64796353966935}]"
0.5,3c:0b:59:69:48:23,static,10,10,,9.867111919589545,1,31.249492702475607,34.80627063004827,1.0,1275,1021.6184215144352,2117689.4213087526,45.52885997492355,2.0,91.0577199498471,2.0,91.058,75.65388613287324,0.5007284328948719,1.0,1,"[{""center_lat"":31.24960113434288,""center_lon"":34.80640675251887,""radius_m"":129.49684801088173}]"
0.5,3c:0b:59:69:48:23,static,10,10,,9.867111919589545,2,31.249926429944697,34.80643816539669,0.9934713551499099,1275,1021.6184215144352,1372227.8123817223,36.64955881454348,2.0,73.29911762908696,2.0,73.299,70.74676999038049,0.5007284328948719,1.0,1,"[{""center_lat"":31.24960113434288,""center_lon"":34.80640675251887,""radius_m"":129.49684801088173}]"
0.5,3c:0b:59:69:48:23,static,10,10,,9.867111919589545,3,31.249492702475607,34.80645910731525,0.9926765748318225,1275,1021.6184215144352,2315084.4523717,47.60351934779769,2.0,95.20703869559539,2.0,95.207,75.65388613287324,0.5007284328948719,1.0,1,"[{""center_lat"":31.24960113434288,""center_lon"":34.80640675251887,""radius_m"":129.49684801088173}]"
0.5,40,dynamic,7,6,RANSAC removed 1 outlier samples from cluster,5.958191027528627,1,31.249546918409244,34.806165920455506,1.0,1182,889.8492905214955,1343516.7324358888,38.85646703912771,2.0,77.71293407825542,2.0,77.713,64.65666164608002,0.5001043209302983,1.0,1,"[{""center_lat"":31.24975022816038,""center_lon"":34.80633869128357,""radius_m"":113.09774047296446}]"
0.5,40,dynamic,7,6,RANSAC removed 1 outlier samples from cluster,5.958191027528627,2,31.249854142033183,34.80614497853695,0.9998844228662814,1182,889.8492905214955,996562.1910716619,33.465242307436945,2.0,66.93048461487389,2.0,66.93,63.97085710500005,0.5001043209302983,1.0,1,"[{""center_lat"":31.24975022816038,""center_lon"":34.80633869128357,""radius_m"":113.09774047296446}]"
0.5,40,dynamic,7,6,RANSAC removed 1 outlier samples from cluster,5.958191027528627,3,31.249799926099545,34.806521933070904,0.8851242096509204,1182,889.8492905214955,1299940.5388407116,38.22112927461955,2.0,76.4422585492391,2.0,76.442,70.47640132989336,0.5001043209302983,1.0,1,"[{""center_lat"":31.24975022816038,""center_lon"":34.80633869128357,""radius_m"":113.09774047296446}]"
0.5,40:9f:38:2d:43:c6,static,5,5,,4.963474074834279,1,31.249817998077425,34.806710410337885,1.0,1605,1310.2567035765587,3828956.0354757668,54.05825153283119,2.0,108.11650306566239,2.0,108.117,92.07217953157553,0.5000897597493621,1.0,1,"[{""center_lat"":31.24984510604424,""center_lon"":34.806658055541504,""radius_m"":146.77098955939059}]"
0.5,40:9f:38:2d:43:c6,static,5,5,,4.963474074834279,2,31.250107149723483,34.806710410337885,0.9997650857688484,1605,1310.2567035765587,4462329.713989296,58.35830010813614,2.0,116.71660021627228,2.0,116.717,91.88560271093559,0.5000897597493621,1.0,1,"[{""center_lat"":31.24984510604424,""center_lon"":34.806658055541504,""radius_m"":146.77098955939059}]"
0.5,40:9f:38:2d:43:c6,static,5,5,,4.963474074834279,3,31.24972763818803,34.806605700745116,0.999502002267501,1605,1310.2567035765587,3271126.303155926,49.965525740261945,2.0,99.93105148052389,2.0,99.931,89.55902356222659,0.5000897597493621,1.0,1,"[{""center_lat"":31.24984510604424,""center_lon"":34.806658055541504,""radius_m"":146.77098955939059}]"
0.5,40:aa:56:7b:9b:33,static,11,10,RANSAC removed 1 outlier samples from cluster,9.014664986790791,1,31.24987221401106,34.806375339641036,1.0,632,407.23573973138974,170155.2919008506,20.44088935657188,2.0,40.88177871314376,2.0,40.882,37.03739633976932,0.5004134137752296,1.0,1,"[{""center_lat"":31.24986317802212,""center_lon"":34.80646957827452,""radius_m"":61.09068193931193}]"
0.5,40:aa:56:7b:9b:33,static,11,10,RANSAC removed 1 outlier samples from cluster,9.014664986790791,2,31.249854142033183,34.80656381690801,0.7474095227640897,632,407.23573973138974,276097.8482552953,26.038056694187553,2.0,52.076113388375106,2.0,52.076,43.98120255660931,0.5004134137752296,1.0,1,"[{""center_lat"":31.24986317802212,""center_lon"":34.80646957827452,""radius_m"":61.09068193931193}]"
0.5,40:ae:30:e2:cc:aa,static,92,76,RANSAC removed 16 outlier samples from cluster,71.58386986210809,1,31.24989028598894,34.80614497853695,1.0,1210,920.2082603921783,924679.6738754531,31.699513120635608,2.0,63.399026241271216,2.0,63.399,60.81943133227666,0.5005602545301668,1.0,1,"[{""center_lat"":31.24989028598894,""center_lon"":34.80614497853695,""radius_m"":63.399}]"
0.5,41,dynamic,5,5,RANSAC found no valid inlier set for cluster; using all 5 samples,4.843932867296943,1,31.249510774453487,34.805977443188524,1.0,1286,947.3344210121658,1818621.392483215,43.814664339240146,2.0,87.62932867848029,2.0,87.629,71.18508821706943,0.5011529269598145,1.0,1,"[{""center_lat"":31.249650832282043,""center_lon"":34.80614497853695,""radius_m"":112.10539331971911}]"
0.5,41,dynamic,5,5,RANSAC found no valid inlier set for cluster; using all 5 samples,4.843932867296943,2,31.249492702475607,34.80601932702563,0.9993259513605397,1286,947.3344210121658,1843153.5110915322,44.10919127148652,2.0,88.21838254297305,2.0,88.218,72.1135664906283,0.5011529269598145,1.0,1,"[{""center_lat"":31.249650832282043,""center_lon"":34.80614497853695,""radius_m"":112.10539331971911}]"
0.5,41,dynamic,5,5,RANSAC found no valid inlier set for cluster; using all 5 samples,4.843932867296943,3,31.249799926099545,34.806291571966824,0.9600895771084249,1286,947.3344210121658,1141994.1781859533,34.72004554492454,2.0,69.44009108984908,2.0,69.44,67.08274955882708,0.5011529269598145,1.0,1,"[{""center_lat"":31.249650832282043,""center_lon"":34.80614497853695,""radius_m"":112.10539331971911}]"
0.5,42,dynamic,125,102,RANSAC removed 23 outlier samples from cluster,98.05399720658632,1,31.249854142033183,34.80627063004827,1.0,1231,831.4366244373734,712406.6838832422,29.2717991911493,2.0,58.5435983822986,2.0,58.544,52.74034497118336,0.5001146287077678,1.0,1,"[{""center_lat"":31.249677940248866,""center_lon"":34.80642769443742,""radius_m"":104.20351839366752}]"
0.5,42,dynamic,125,102,RANSAC removed 23 outlier samples from cluster,98.05399720658632,2,31.249546918409244,34.80635439772248,0.8619280751620183,1231,831.4366244373734,1182673.0928789424,37.715318757363505,2.0,75.43063751472701,2.0,75.431,66.58230094819645,0.5001146287077678,1.0,1,"[{""center_lat"":31.249677940248866,""center_lon"":34.80642769443742,""radius_m"":104.20351839366752}]"
0.5,42,dynamic,125,102,RANSAC removed 23 outlier samples from cluster,98.05399720658632,3,31.249655350276516,34.80654287498946,0.8386088186023939,1231,831.4366244373734,1156422.5519337459,37.294406540433506,2.0,74.58881308086701,2.0,74.589,64.90351308456147,0.5001146287077678,1.0,1,"[{""center_lat"":31.249677940248866,""center_lon"":34.80642769443742,""radius_m"":104.20351839366752}]"
0.5,44,dynamic,223,188,RANSAC removed 35 outlier samples from cluster,163.62871108815406,1,31.249908357966817,34.80631251388537,1.0,1092,745.569288415283,542861.6035557134,26.983641453457167,2.0,53.967282906914335,2.0,53.967,48.3663322979947,0.5001694726345274,1.0,1,"[{""center_lat"":31.24988125,""center_lon"":34.8064800492338,""radius_m"":87.62197925654698}]"
0.5,44,dynamic,223,188,RANSAC removed 35 outlier samples from cluster,163.62871108815406,2,31.249854142033183,34.80664758458222,0.8546830261891951,1092,745.569288415283,950555.9852966462,35.70629964944324,2.0,71.41259929888648,2.0,71.413,62.23549197063835,0.5001694726345274,1.0,1,"[{""center_lat"":31.24988125,""center_lon"":34.8064800492338,""radius_m"":87.62197925654698}]"
0.5,45,dynamic,3,3,RANSAC found no valid inlier set for cluster; using all 3 samples,2.977675579181292,1,31.249926429944697,34.80608215278129,1.0,925,670.1420920269745,571675.6095074987,29.20729809618424,2.0,58.41459619236848,2.0,58.415,54.73346901624254,0.5000430369625538,1.0,1,"[{""center_lat"":31.249799926099545,""center_lon"":34.805987914147806,""radius_m"":78.82904706123765}]"
0.5,45,dynamic,3,3,RANSAC found no valid inlier set for cluster; using all 3 samples,2.977675579181292,2,31.249673422254393,34.80589367551431,0.9687801349805933,925,670.1420920269745,647160.0294636461,31.075805494659978,2.0,62.151610989319956,2.0,62.152,56.2090221475037,0.5000430369625538,1.0,1,"[{""center_lat"":31.249799926099545,""center_lon"":34.805987914147806,""radius_m"":78.82904706123765}]"
0.5,46,dynamic,67,54,RANSAC removed 13 outlier samples from cluster,48.72443246556758,1,31.249817998077425,34.80604026894419,1.0,1674,1290.1752057954827,1874398.2023308997,38.11593553751846,2.0,76.23187107503692,2.0,76.232,73.57312369269903,0.5000624977723702,1.0,1,"[{""center_lat"":31.25015684766265,""center_lon"":34.80599838510708,""radius_m"":146.1683755020305}]"
0.5,46,dynamic,67,54,RANSAC removed 13 outlier samples from cluster,48.72443246556758,2,31.250269797524393,34.80620780429261,0.9610555471731334,1674,1290.1752057954827,3387730.9435284594,51.242476397351034,2.0,102.48495279470207,2.0,102.485,85.54224187530401,0.5000624977723702,1.0,1,"[{""center_lat"":31.25015684766265,""center_lon"":34.80599838510708,""radius_m"":146.1683755020305}]"
0.5,46,dynamic,67,54,RANSAC removed 13 outlier samples from cluster,48.72443246556758,3,31.250269797524393,34.80587273359576,0.9328693357011512,1674,1290.1752057954827,4213957.017742996,57.150588258325385,2.0,114.30117651665077,2.0,114.301,91.69163883486316,0.5000624977723702,1.0,1,"[{""center_lat"":31.25015684766265,""center_lon"":34.80599838510708,""radius_m"":146.1683755020305}]"
0.5,47,dynamic,284,226,RANSAC removed 58 outlier samples from cluster,197.4635711698565,1,31.249854142033183,34.80614497853695,1.0,1449,959.6244195871947,917844.2525322086,30.92671918068494,2.0,61.85343836136988,2.0,61.853,56.13156590524161,0.5001128580449994,1.0,1,"[{""center_lat"":31.249786372116137,""center_lon"":34.806181626894414,""radius_m"":133.46547750253293}]"
0.5,47,dynamic,284,226,RANSAC removed 58 outlier samples from cluster,197.4635711698565,2,31.250197509612878,34.8061240366184,0.7470691552182666,1449,959.6244195871947,1830466.376828352,43.67473036709142,2.0,87.34946073418284,2.0,87.349,80.39297311675509,0.5001128580449994,1.0,1,"[{""center_lat"":31.249786372116137,""center_lon"":34.806181626894414,""radius_m"":133.46547750253293}]"
0.5,47,dynamic,284,226,RANSAC removed 58 outlier samples from cluster,197.4635711698565,3,31.249546918409244,34.80622874621116,0.5779048703528824,1449,959.6244195871947,2577230.6157143586,51.82341108711072,2.0,103.64682217422144,2.0,103.647,89.70119708343735,0.5001128580449994,1.0,1,"[{""center_lat"":31.249786372116137,""center_lon"":34.806181626894414,""radius_m"":133.46547750253293}]"
0.5,48,dynamic,11,9,RANSAC removed 2 outlier samples from cluster,8.04592247647459,1,31.24987221401106,34.80620780429261,1.0,1598,1085.5057649737594,1201327.7154707164,33.26707989412342,2.0,66.53415978824684,2.0,66.534,57.58961634171832,0.5000438995982628,1.0,1,"[{""center_lat"":31.25000775384515,""center_lon"":34.80606644634238,""radius_m"":111.55762037829435}]"
0.5,48,dynamic,11,9,RANSAC removed 2 outlier samples from cluster,8.04592247647459,2,31.250125221701364,34.80627063004827,0.8980923787179887,1598,1085.5057649737594,1635165.7760572715,38.811893164970854,2.0,77.62378632994171,2.0,77.624,67.93087114333288,0.5000438995982628,1.0,1,"[{""center_lat"":31.25000775384515,""center_lon"":34.80606644634238,""radius_m"":111.55762037829435}]"
0.5,48,dynamic,11,9,RANSAC removed 2 outlier samples from cluster,8.04592247647459,3,31.25001678983409,34.80589367551431,0.7273369965775439,1598,1085.5057649737594,2454464.335472676,47.551289191494895,2.0,95.10257838298979,2.0,95.103,86.52057301198792,0.5000438995982628,1.0,1,"[{""center_lat"":31.25000775384515,""center_lon"":34.80606644634238,""radius_m"":111.55762037829435}]"
0.5,48:55:19:df:45:45,static,10,8,RANSAC removed 2 outlier samples from cluster,7.581450326027709,1,31.249854142033183,34.806186862374055,1.0,1432,966.2467603368432,1061041.4733032936,33.13768416893226,2.0,66.27536833786452,2.0,66.275,66.475362425091,0.5002820960545568,1.0,1,"[{""center_lat"":31.249808962088487,""center_lon"":34.805987914147806,""radius_m"":107.73129773087639}]"
0.5,48:55:19:df:45:45,static,10,8,RANSAC removed 2 outlier samples from cluster,7.581450326027709,2,31.249763782143788,34.80578896592155,0.8300378581297138,1432,966.2467603368432,1877585.6544673492,44.08144819216535,2.0,88.1628963843307,2.0,88.163,78.70508968999955,0.5002820960545568,1.0,1,"[{""center_lat"":31.249808962088487,""center_lon"":34.805987914147806,""radius_m"":107.73129773087639}]"
0.5,48:55:19:f9:f0:2b,static,6,5,RANSAC removed 1 outlier samples from cluster,4.733188858504243,1,31.24989028598894,34.80622874621116,1.0,1570,1063.9908929490302,1237341.4500707036,34.1016839827203,2.0,68.2033679654406,2.0,68.203,58.35139789516652,0.5002782341334606,1.0,1,"[{""center_lat"":31.249908357966817,""center_lon"":34.80646957827452,""radius_m"":129.37598977648344}]"
0.5,48:55:19:f9:f0:2b,static,6,5,RANSAC removed 1 outlier samples from cluster,4.733188858504243,2,31.249926429944697,34.806710410337885,0.7016313396984086,1570,1063.9908929490302,3011034.5827823277,53.19721743551661,2.0,106.39443487103323,2.0,106.394,97.22967733798158,0.5002782341334606,1.0,1,"[{""center_lat"":31.249908357966817,""center_lon"":34.80646957827452,""radius_m"":129.37598977648344}]"
0.5,48:55:19:fd:70:7f,static,9,8,RANSAC removed 1 outlier samples from cluster,7.341594051847199,1,31.249817998077425,34.80622874621116,1.0,1353,912.8333179042207,916677.4986818072,31.68929255383595,2.0,63.3785851076719,2.0,63.379,57.127527211127436,0.5002687740716808,1.0,1,"[{""center_lat"":31.249808962088487,""center_lon"":34.80640675251887,""radius_m"":94.43644887197505}]"
0.5,48:55:19:fd:70:7f,static,9,8,RANSAC removed 1 outlier samples from cluster,7.341594051847199,2,31.249799926099545,34.80658475882657,0.8165840801403481,1353,912.8333179042207,1370136.2978348087,38.74236642218236,2.0,77.48473284436471,2.0,77.485,70.13950289259216,0.5002687740716808,1.0,1,"[{""center_lat"":31.249808962088487,""center_lon"":34.80640675251887,""radius_m"":94.43644887197505}]"
0.5,50:2c:c6:2f:45:61,static,145,130,RANSAC removed 15 outlier samples from cluster,115.7983480606274,1,31.249908357966817,34.806165920455506,1.0,1999,1387.3428544401263,1844804.479651414,36.4655922462739,2.0,72.9311844925478,2.0,72.931,66.78290289158299,0.500153145521891,1.0,1,"[{""center_lat"":31.249908357966817,""center_lon"":34.806165920455506,""radius_m"":72.931}]"
0.5,51,dynamic,455,360,RANSAC removed 95 outlier samples from cluster,302.48146010118916,1,31.24999871785621,34.805977443188524,1.0,435,285.0529407687902,80166.93312164184,16.77006986266882,2.0,33.54013972533764,2.0,33.54,31.573258130743913,0.5002201000998372,1.0,1,"[{""center_lat"":31.250061969778788,""center_lon"":34.80604026894419,""radius_m"":57.05791323522874}]"
0.5,51,dynamic,455,360,RANSAC removed 95 outlier samples from cluster,302.48146010118916,2,31.250125221701364,34.80610309469984,0.6381851208184516,435,285.0529407687902,163035.6830104357,23.915450749853612,2.0,47.830901499707224,2.0,47.831,42.85793830813534,0.5002201000998372,1.0,1,"[{""center_lat"":31.250061969778788,""center_lon"":34.80604026894419,""radius_m"":57.05791323522874}]"
0.5,53,dynamic,86,70,RANSAC removed 16 outlier samples from cluster,67.0522601329229,1,31.249836070055302,34.80620780429261,1.0,1345,1024.1242768339996,1196300.591682817,34.17777828756013,2.0,68.35555657512026,2.0,68.356,62.727853400869655,0.5002439741664749,1.0,1,"[{""center_lat"":31.249682458243335,""center_lon"":34.80607691730165,""radius_m"":121.03220039033654}]"
0.5,53,dynamic,86,70,RANSAC removed 16 outlier samples from cluster,67.0522601329229,2,31.249691494232273,34.805768024002994,0.9827932665666634,1345,1024.1242768339996,1904741.853413784,43.126253539222446,2.0,86.25250707844489,2.0,86.253,72.57004164229329,0.5002439741664749,1.0,1,"[{""center_lat"":31.249682458243335,""center_lon"":34.80607691730165,""radius_m"":121.03220039033654}]"
0.5,53,dynamic,86,70,RANSAC removed 16 outlier samples from cluster,67.0522601329229,3,31.24960113434288,34.806165920455506,0.9445172070554964,1345,1024.1242768339996,1706353.9768811003,40.81861209860339,2.0,81.63722419720678,2.0,81.637,75.02283639082663,0.5002439741664749,1.0,1,"[{""center_lat"":31.249682458243335,""center_lon"":34.80607691730165,""radius_m"":121.03220039033654}]"
0.5,54,dynamic,75,63,RANSAC removed 12 outlier samples from cluster,59.807632662184716,1,31.249781854121668,34.80622874621116,1.0,1347,1025.660846091087,1264175.0505603482,35.10764667994394,2.0,70.21529335988788,2.0,70.215,64.31867245430072,0.5001953792563633,1.0,1,"[{""center_lat"":31.24970956621015,""center_lon"":34.806008856066356,""radius_m"":111.38343035643476}]"
0.5,54,dynamic,75,63,RANSAC removed 12 outlier samples from cluster,59.807632662184716,2,31.249637278298636,34.80578896592155,0.9922512246505111,1347,1025.660846091087,2030530.8033248933,44.49414877368337,2.0,88.98829754736674,2.0,88.988,73.1280326966537,0.5001953792563633,1.0,1,"[{""center_lat"":31.24970956621015,""center_lon"":34.806008856066356,""radius_m"":111.38343035643476}]"
0.5,58,dynamic,6,6,,5.948587542730832,1,31.249781854121668,34.806605700745116,1.0,756,566.7194314401155,520454.9877799451,30.304528796291354,2.0,60.60905759258271,2.0,60.609,51.28191524693238,0.5003557006116196,1.0,1,"[{""center_lat"":31.249949019917047,""center_lon"":34.80651669759126,""radius_m"":88.77472440552003}]"
0.5,58,dynamic,6,6,,5.948587542730832,2,31.24987221401106,34.80633345580393,0.9941526975869657,756,566.7194314401155,389566.605439366,26.21843765006606,2.0,52.43687530013212,2.0,52.437,46.82581280611697,0.5003557006116196,1.0,1,"[{""center_lat"":31.249949019917047,""center_lon"":34.80651669759126,""radius_m"":88.77472440552003}]"
0.5,58,dynamic,6,6,,5.948587542730832,3,31.250071005767726,34.80656381690801,0.8778891447937576,756,566.7194314401155,559742.5833239353,31.427520764667353,2.0,62.855041529334706,2.0,62.855,54.29334127738283,0.5003557006116196,1.0,1,"[{""center_lat"":31.249949019917047,""center_lon"":34.80651669759126,""radius_m"":88.77472440552003}]"
0.5,59,dynamic,3,3,RANSAC found no valid inlier set for cluster; using all 3 samples,2.991538602245254,1,31.24999871785621,34.805956501269975,1.0,980,677.1538025745244,714776.340559483,32.489379988356376,2.0,64.97875997671275,2.0,64.979,58.60032756440478,0.5010809368072014,1.0,1,"[{""center_lat"":31.250016789834092,""center_lon"":34.806213039772246,""radius_m"":99.92724927770195}]"
0.5,59,dynamic,3,3,RANSAC found no valid inlier set for cluster; using all 3 samples,2.991538602245254,2,31.250179437634998,34.80606121086274,0.9987982531600799,980,677.1538025745244,776024.5995490109,33.8527600850209,2.0,67.7055201700418,2.0,67.706,58.4829217496681,0.5010809368072014,1.0,1,"[{""center_lat"":31.250016789834092,""center_lon"":34.806213039772246,""radius_m"":99.92724927770195}]"
0.5,59,dynamic,3,3,RANSAC found no valid inlier set for cluster; using all 3 samples,2.991538602245254,3,31.249944501922574,34.80641722347814,0.6892495824538812,980,677.1538025745244,1030778.962479054,39.01567386989232,2.0,78.03134773978464,2.0,78.031,67.01546181649918,0.5010809368072014,1.0,1,"[{""center_lat"":31.250016789834092,""center_lon"":34.806213039772246,""radius_m"":99.92724927770195}]"
0.5,60:32:b1:77:33:6f,static,564,517,RANSAC removed 47 outlier samples from cluster,449.75274170255847,1,31.249836070055302,34.8061240366184,1.0,1136,719.5118512428411,514776.97459235624,26.74795480570101,2.0,53.49590961140202,2.0,53.496,48.15759029332148,0.5000664661164332,1.0,1,"[{""center_lat"":31.249949019917047,""center_lon"":34.80615544949623,""radius_m"":108.48635053234193}]"
0.5,60:32:b1:77:33:6f,static,564,517,RANSAC removed 47 outlier samples from cluster,449.75274170255847,2,31.24974571016591,34.80591461743287,0.7137075933265827,1136,719.5118512428411,1025475.0482666399,37.75231368974976,2.0,75.50462737949952,2.0,75.505,69.9140156648091,0.5000664661164332,1.0,1,"[{""center_lat"":31.249949019917047,""center_lon"":34.80615544949623,""radius_m"":108.48635053234193}]"
0.5,60:32:b1:77:33:6f,static,564,517,RANSAC removed 47 outlier samples from cluster,449.75274170255847,3,31.250107149723483,34.806291571966824,0.6095759320422178,1136,719.5118512428411,1215521.3090520985,41.10193920520169,2.0,82.20387841040338,2.0,82.204,70.48571825967035,0.5000664661164332,1.0,1,"[{""center_lat"":31.249949019917047,""center_lon"":34.80615544949623,""radius_m"":108.48635053234193}]"
0.5,68:b9:d3:75:9e:52,static,25,21,RANSAC removed 4 outlier samples from cluster,17.394721174061385,1,31.249836070055302,34.80635439772248,1.0,494,330.2838144903127,128230.15762223426,19.703865858444022,2.0,39.407731716888044,2.0,39.408,37.03739699514746,0.5003657956988882,1.0,1,"[{""center_lat"":31.24971860219909,""center_lon"":34.80633345580392,""radius_m"":64.78766868371657}]"
0.5,68:b9:d3:75:9e:52,static,25,21,RANSAC removed 4 outlier samples from cluster,17.394721174061385,2,31.24960113434288,34.80631251388537,0.7717899679680081,494,330.2838144903127,219632.91372223815,25.78725208255442,2.0,51.57450416510884,2.0,51.575,48.27393909385064,0.5003657956988882,1.0,1,"[{""center_lat"":31.24971860219909,""center_lon"":34.80633345580392,""radius_m"":64.78766868371657}]"
0.5,70:c9:32:44:22:42,static,5,4,RANSAC removed 1 outlier samples from cluster,3.9938532483420013,1,31.249944501922574,34.806186862374055,1.0,1327,964.7301772720307,1134933.5623703646,34.29906551416104,2.0,68.59813102832209,2.0,68.598,61.16028413075596,0.5000812783374449,1.0,1,"[{""center_lat"":31.249827034066364,""center_lon"":34.80609262374057,""radius_m"":90.33876292373085}]"
0.5,70:c9:32:44:22:42,static,5,4,RANSAC removed 1 outlier samples from cluster,3.9938532483420013,2,31.249709566210154,34.80599838510708,0.984607932483796,1327,964.7301772720307,1338640.1207862087,37.25023241374286,2.0,74.50046482748571,2.0,74.5,67.45689263840613,0.5000812783374449,1.0,1,"[{""center_lat"":31.249827034066364,""center_lon"":34.80609262374057,""radius_m"":90.33876292373085}]"
0.5,80:20:da:15:78:a7,static,215,183,RANSAC removed 32 outlier samples from cluster,169.06521108883356,1,31.249836070055302,34.80622874621116,1.0,1150,810.9870105433049,701482.0147154169,29.410426409054214,2.0,58.82085281810843,2.0,58.821,55.28235533879948,0.5001842190465282,1.0,1,"[{""center_lat"":31.249691494232273,""center_lon"":34.80626015908899,""radius_m"":88.44709102749306}]"
0.5,80:20:da:15:78:a7,static,215,183,RANSAC removed 32 outlier samples from cluster,169.06521108883356,2,31.249546918409244,34.806291571966824,0.9135444224420612,1150,810.9870105433049,1053843.5442029748,36.04799553465881,2.0,72.09599106931762,2.0,72.096,62.58051579423389,0.5001842190465282,1.0,1,"[{""center_lat"":31.249691494232273,""center_lon"":34.80626015908899,""radius_m"":88.44709102749306}]"
